PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
9.21,14.96,0.7575,15.695,8.8075,12.65,1.41,0.0975,26.305,0.3625,8.1175,26.365,99.32,0.2725,116.3625,0.0,,26.3,Good,Thane
8.31,14.855,0.365,7.565,4.2475,10.6225,1.3225,0.0875,30.755,0.405,9.27,26.5025,99.32,0.3075,106.225,0.0,,30.8,Good,Thane
6.24,15.3475,1.2925,20.7925,11.9,15.1075,1.6875,0.165,15.8225,0.93,11.43,26.89,99.3175,0.355,75.85,0.0,,26.0,Good,Thane
11.35,17.43,7.285,23.13,17.93,18.25,1.78,0.28,12.125,1.8825,12.54,27.59,99.335,0.2825,81.3375,24.625,,28.9,Good,Thane
17.35,21.125,23.175,34.3025,36.5025,28.7925,2.4375,0.4825,12.0975,4.355,24.79,28.17,99.335,0.4425,155.62,132.65,,42.9,Good,Thane
17.355,25.405,23.05,37.31,37.975,29.9575,2.22,0.5075,13.4975,4.825,24.245,28.4525,99.3275,0.405,155.8925,115.675,,46.6,Good,Thane
15.575,26.245,10.445,23.215,20.505,21.5975,1.985,0.315,26.29,3.0425,19.17,29.66,96.3525,0.4775,206.9375,210.675,,29.0,Good,Thane
15.35,21.895,6.4275,13.9325,12.43,16.0125,1.8325,0.2075,32.12,1.1825,11.0925,32.14,82.3225,0.72,193.3,568.6,,32.1,Good,Thane
19.595,25.3,4.62,12.415,10.195,14.815,2.0,0.205,31.04,1.04,11.575,33.435,76.885,0.585,180.955,432.35,,32.7,Good,Thane
23.905,35.6275,4.7275,14.8,11.525,16.1125,2.06,0.15,34.9975,0.825,9.6175,30.4525,85.61,0.765,219.4175,107.45,,39.8,Good,Thane
22.09,37.4425,4.48,14.69,11.2675,15.41,2.075,0.1525,32.91,0.4375,5.4075,27.8125,97.645,0.635,248.6925,25.5,,37.4,Good,Thane
17.78,32.9275,6.9625,22.215,17.1875,18.27,2.02,0.19,23.4625,0.57,8.5925,28.2975,96.6925,0.2375,138.62,0.0,,32.9,Good,Thane
16.03,30.5,12.6075,25.61,23.49,21.435,1.84,0.2825,19.06,1.48,31.985,28.38,97.75,0.26,134.845,0.0,,32.0,Good,Thane
14.54,28.7675,5.28,16.4725,12.84,16.14,1.8675,0.2225,25.93,1.365,18.5625,28.2775,97.27,0.4575,181.4875,0.0,,28.8,Good,Thane
16.49,31.045,3.72,19.8825,13.37,16.1625,1.755,0.24,24.8575,1.2225,18.3225,28.575,92.6175,0.4125,199.235,0.0,,31.0,Good,Thane
19.25,33.03,4.9125,27.7075,18.4175,17.9175,1.705,0.4175,14.2575,1.3825,12.24,27.8925,97.045,0.43,89.3825,0.0,,34.6,Good,Thane
23.285,36.4675,18.6425,30.31,30.785,26.4325,2.61,0.6,8.28,6.39,34.92,28.095,98.815,0.4175,55.545,0.0,,38.8,Good,Thane
28.335,37.925,28.13,26.7725,36.545,29.4925,2.5125,0.6175,7.8625,9.195,42.03,28.2425,99.2975,0.285,42.5675,0.0,,47.2,Good,Thane
25.05,40.5175,18.75,30.825,31.145,27.4325,2.355,0.53,7.965,8.17,43.99,28.0175,99.305,0.225,137.7025,0.0,,41.7,Good,Thane
20.67,39.2425,3.1625,17.695,11.7825,16.09,1.905,0.235,19.06,4.8525,25.89,27.6975,99.3175,0.295,120.13,0.0,,39.2,Good,Thane
19.135,32.4125,1.3475,12.16,7.4325,13.295,0.725,0.1825,21.2775,1.0525,14.515,27.5375,99.3175,0.225,82.9975,0.0,,32.4,Good,Thane
21.37,28.8225,3.09,27.485,16.84,17.6625,1.49,0.3175,9.0925,4.17,23.925,27.65,99.3175,0.3225,85.5225,0.0,,35.6,Good,Thane
26.115,29.825,2.14,27.5625,16.115,17.74,3.2975,0.2875,8.0225,4.2725,26.8275,27.48,99.315,0.195,148.55,0.0,,43.5,Good,Thane
25.095,28.2575,2.0875,29.2675,16.965,18.3725,3.13,0.325,7.32,2.7225,25.495,27.4725,99.3175,0.3375,107.7975,0.0,,41.8,Good,Thane
22.4,27.0475,4.05,27.375,17.5525,18.7875,2.7725,0.3275,7.1025,3.4125,28.5325,27.58,99.3175,0.3,96.5325,0.0,,37.3,Good,Thane
22.02,26.7325,8.185,24.58,19.405,19.745,1.9,0.4025,7.925,4.965,34.3825,27.72,99.315,0.2175,100.6975,0.0,,36.7,Good,Thane
21.67,25.8825,9.2175,24.935,20.4175,20.235,1.605,0.4575,7.7425,6.43,33.0625,27.79,99.3075,0.3025,97.7325,0.25,,36.1,Good,Thane
21.73,28.7625,15.6625,23.37,24.77,21.265,1.355,0.56,9.9675,8.5425,34.5925,28.535,99.3,0.26,155.25,30.075,,36.2,Good,Thane
21.135,31.56,13.9725,31.615,27.725,23.075,1.2175,0.4475,13.2,7.1975,29.89,28.285,99.3,0.335,159.695,23.875,,39.5,Good,Thane
16.865,30.83,4.3825,16.7,12.2425,15.16,0.975,0.2325,25.3325,2.015,12.395,27.3375,99.3075,0.52,131.9725,0.0,,30.8,Good,Thane
15.07,26.0475,14.875,32.5675,28.9425,23.0925,1.3675,0.47,11.09,2.27,16.52,27.5425,99.335,0.305,109.6125,0.0,,40.7,Good,Thane
14.09,23.21,21.0425,32.0825,29.7475,24.455,1.495,0.3975,12.2375,3.4025,19.6125,27.295,99.34,0.385,131.3925,0.0,,40.1,Good,Thane
10.845,19.71,10.3975,31.4675,24.7775,21.4825,1.18,0.385,15.535,2.8325,17.795,27.27,99.34,0.35,167.2825,0.0,,39.3,Good,Thane
14.265,20.9225,14.65,30.6525,27.765,23.935,1.0825,0.385,15.13,4.41,21.07,27.2175,99.34,0.535,176.455,0.0,,38.3,Good,Thane
16.345,22.39,7.375,27.6225,20.345,19.73,1.03,0.2675,16.7475,1.905,19.8925,27.05,99.34,0.3975,162.0975,3.075,,34.5,Good,Thane
13.4075,19.25,16.1575,28.275,27.7275,23.845,1.095,0.3275,16.0525,1.6975,25.78,27.27,99.34,0.3675,148.745,3.025,,35.3,Good,Thane
11.095,17.9325,13.805,32.675,28.14,24.155,1.94,0.3975,12.765,2.175,36.9875,27.6875,99.34,0.4,149.6125,11.025,,40.8,Good,Thane
10.88,19.9225,9.695,33.62,25.34,22.1325,1.385,0.43,14.2875,3.995,35.5675,27.8175,99.34,0.2575,136.0475,2.5,,42.0,Good,Thane
10.515,20.385,9.2,36.47,26.425,21.5325,0.935,0.5075,11.725,2.7825,28.62,27.8875,99.34,0.3875,138.325,0.0,,45.6,Good,Thane
8.88,18.68,6.0525,27.4625,19.2025,18.8675,1.035,0.295,17.2525,4.3,31.2675,27.235,99.34,0.4175,170.3825,0.0,,34.3,Good,Thane
11.43,17.0325,2.705,22.42,13.885,15.355,0.77,0.3175,18.2475,1.52,17.0775,27.0275,99.34,0.3825,112.445,0.0,,28.0,Good,Thane
