PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
106.75,174.5,8.55,53.85,35.6,23.275,16.725,1.185,30.475,,,21.2,79.75,0.925,127.5,61.25,703.0,256.3,Poor,Indore
107.25,160.0,5.025,44.875,27.975,24.275,15.425,0.88,36.9,,,20.775,80.5,0.9,95.0,62.75,703.0,257.9,Poor,Indore
110.5,154.25,3.775,35.575,22.0,24.5,11.525,0.775,36.15,,,19.725,84.5,1.175,98.5,63.0,703.0,268.6,Poor,Indore
106.5,140.75,2.95,26.05,16.225,24.475,9.725,0.6825,43.05,,,19.125,87.25,1.35,70.0,62.0,702.0,255.4,Poor,Indore
100.5,127.25,2.775,22.325,14.125,25.175,8.25,0.64,40.85,,,18.525,89.5,1.125,81.5,62.75,702.0,235.6,Poor,Indore
104.5,134.25,2.875,21.525,13.8,26.025,7.125,0.855,40.475,,,18.225,91.0,1.3,77.5,60.75,702.0,248.8,Poor,Indore
100.75,134.25,2.525,21.95,13.7,25.2,6.95,0.89,37.35,,,18.075,91.25,1.4,73.25,60.25,702.0,236.5,Poor,Indore
93.5,132.0,2.375,20.85,13.025,24.4,6.475,0.83,35.25,,,17.925,92.0,1.3,82.0,61.25,702.0,212.6,Poor,Indore
89.25,130.25,0.775,20.7,11.65,21.625,6.45,0.705,16.7,,,17.775,92.0,1.15,91.0,63.75,703.25,197.5,Moderate,Indore
86.75,130.25,1.75,24.2,14.275,21.6,7.7,0.715,13.825,,,18.225,91.25,1.375,93.0,276.5,704.0,189.3,Moderate,Indore
105.75,144.25,4.525,31.1,20.225,21.55,9.7,0.93,17.8,,,20.725,82.5,1.175,91.0,482.5,704.0,253.0,Poor,Indore
106.5,139.0,3.725,30.0,18.975,22.2,11.275,0.8975,44.65,,,23.55,70.0,1.525,95.25,509.75,704.0,255.4,Poor,Indore
93.0,137.5,3.3,32.4,19.925,20.3,10.975,0.9875,52.025,,,25.775,62.75,1.425,104.0,513.5,703.0,210.9,Poor,Indore
89.5,131.0,2.975,33.125,20.025,18.7,15.475,0.86,50.375,,,27.15,58.75,1.525,88.5,498.0,701.75,198.4,Moderate,Indore
76.0,120.25,2.925,25.675,16.025,17.675,16.125,0.795,55.775,,,28.45,53.25,1.75,115.25,501.25,700.5,153.8,Moderate,Indore
63.0,103.25,1.175,21.375,12.325,16.425,15.925,0.5525,63.125,,,29.0,50.0,1.675,143.75,470.25,700.0,110.9,Moderate,Indore
53.0,95.25,1.325,20.725,12.125,15.675,14.825,0.59,60.725,,,28.525,52.25,1.35,150.0,400.0,700.0,95.3,Satisfactory,Indore
61.75,98.25,2.475,28.825,17.35,15.65,16.975,0.9025,57.25,,,27.575,55.5,1.225,119.75,175.75,700.0,106.8,Moderate,Indore
69.25,109.5,3.825,44.75,26.9,15.675,17.8,1.305,44.525,,,26.525,59.75,1.15,94.0,72.75,700.0,131.5,Moderate,Indore
71.0,132.5,13.85,71.4,49.25,18.55,15.925,2.29,27.325,,,25.35,66.25,1.325,85.0,61.0,700.0,137.3,Moderate,Indore
87.5,158.5,15.875,68.75,49.475,20.275,12.625,2.305,27.8,,,24.1,74.5,1.65,70.25,63.25,700.25,191.8,Moderate,Indore
102.0,150.0,11.125,53.6,37.575,23.0,11.25,1.5925,29.175,,,23.25,78.5,1.9,64.75,61.75,701.0,240.6,Poor,Indore
106.0,146.0,9.325,52.025,35.25,22.1,10.95,1.5925,27.125,,,22.4,81.5,1.6,72.5,62.5,701.0,253.8,Poor,Indore
108.75,141.0,6.475,43.325,28.325,23.375,10.8,1.175,32.425,,,21.9,83.0,1.75,75.5,62.25,701.0,262.9,Poor,Indore
109.0,136.25,4.5,35.525,22.55,23.65,8.775,0.9025,39.975,,,21.55,83.25,1.775,75.0,62.5,700.75,263.7,Poor,Indore
111.75,138.25,3.175,26.675,16.775,23.425,7.425,0.93,38.775,,,21.0,85.75,1.3,80.0,60.5,700.0,272.8,Poor,Indore
110.25,134.75,2.675,23.975,14.95,23.925,7.35,0.8825,35.175,,,20.875,87.0,0.9,86.75,61.0,700.0,267.8,Poor,Indore
