PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
21.7425,32.67,0.6975,18.195,10.0675,18.175,19.29,0.2275,40.07,0.435,2.8025,,49.6275,0.6325,180.6075,,,40.1,Good,Nagpur
28.4675,24.7725,1.56,22.1175,12.8075,19.495,17.1425,0.2675,34.8325,0.5025,2.85,,52.9525,0.6125,121.1425,,,47.4,Good,Nagpur
29.6825,16.7725,2.3525,34.265,19.79,21.7875,17.1625,0.3475,28.04,0.8425,4.43,,54.9125,0.59,148.205,93.3,,49.5,Good,Nagpur
24.0125,28.44,3.9075,32.385,20.045,21.2925,14.49,0.4275,35.1325,1.5475,6.8025,,51.2275,0.82,154.9775,140.175,,40.5,Good,Nagpur
26.525,50.9875,3.7575,27.99,17.6,21.7125,8.64,0.4,43.8725,1.1225,5.2075,,49.03,0.945,161.2225,325.9,,52.0,Satisfactory,Nagpur
18.255,61.75,3.645,30.7075,18.9625,22.5525,13.04,0.38,54.9875,0.945,4.4775,,43.93,0.9175,149.0325,487.85,,62.5,Satisfactory,Nagpur
19.1575,51.2,4.375,39.775,24.28,23.7925,16.53,0.55,62.5925,1.49,7.8825,,37.1775,0.995,175.3,598.7,,63.3,Satisfactory,Nagpur
22.09,54.4425,4.16,47.3825,28.0575,26.88,28.98,0.695,68.565,2.23,12.69,,31.9925,0.8025,194.0975,699.375,,69.2,Satisfactory,Nagpur
18.3625,52.91,3.1,45.995,26.5,26.8625,58.1325,0.6825,80.745,2.0275,12.5525,,28.48,0.82,193.9375,718.65,,81.1,Satisfactory,Nagpur
20.935,43.315,3.7625,46.545,27.2925,27.2375,59.06,0.65,84.3725,2.4,13.845,,24.93,0.8975,189.0225,686.225,,84.7,Satisfactory,Nagpur
21.1575,54.7975,4.4575,35.03,21.7375,22.815,42.755,0.51,86.1725,1.635,9.7725,,22.055,0.965,172.06,611.35,,86.4,Satisfactory,Nagpur
34.7025,64.8275,3.3325,31.2175,18.9175,19.4525,23.94,0.4675,78.665,1.1025,6.8975,,19.7575,0.71,165.425,432.25,,79.1,Satisfactory,Nagpur
30.0275,66.085,5.8775,55.2,33.48,21.695,8.92,0.5475,57.4,1.365,8.9025,,21.6625,0.84,194.23,70.0,,69.6,Satisfactory,Nagpur
37.865,72.5025,9.835,63.275,40.94,22.7225,17.27,0.6775,43.0725,1.6325,11.26,,32.5725,1.3425,189.0475,68.25,,79.5,Satisfactory,Nagpur
51.0825,110.5475,12.945,82.8575,53.655,27.35,34.5275,0.825,32.9725,2.3575,14.2925,,42.7375,0.8225,137.8925,63.0,,108.0,Moderate,Nagpur
41.6825,100.2425,6.5375,83.77,48.9675,27.085,16.1425,0.78,27.7525,4.93,25.4175,,45.1225,0.76,142.885,63.0,,104.7,Moderate,Nagpur
39.2975,101.7525,4.1475,64.245,36.8775,22.64,9.85,0.5775,35.88,4.725,24.3075,,43.2275,1.0,143.5575,66.09091,,102.2,Moderate,Nagpur
40.1275,72.3775,3.595,51.8575,29.9475,19.7975,6.83,0.435,38.8,3.6025,14.26,,48.075,0.955,153.145,71.03636,,72.9,Satisfactory,Nagpur
32.865,53.845,1.3625,41.2825,22.6575,19.3675,14.8425,0.2875,35.8325,1.3625,7.5675,,52.815,0.6925,101.7775,75.98182,,55.7,Satisfactory,Nagpur
29.1375,70.6175,2.7925,64.85,36.0925,23.5625,31.5,0.4425,22.45,1.8,9.0875,,52.7225,0.3825,136.6025,80.92727,,81.4,Satisfactory,Nagpur
24.59,58.6175,1.5975,31.9775,17.89,18.405,9.565,0.1975,39.6575,1.86,11.165,,52.4975,0.6225,193.5725,85.87273,,59.4,Satisfactory,Nagpur
20.9725,42.5675,2.6775,30.51,18.05,18.1925,6.0925,0.16,39.0725,0.6025,4.2575,,54.9825,0.695,189.0025,90.818184,,42.6,Good,Nagpur
13.8775,32.445,1.555,24.555,14.065,16.865,3.5325,0.16,41.0175,0.6725,4.135,,56.3175,0.7325,181.13,,,41.0,Good,Nagpur
14.4375,25.845,1.085,20.0025,11.3175,16.3175,4.1,0.1675,40.94,0.7375,5.1275,,58.2525,0.8325,159.8725,,,40.9,Good,Nagpur
11.035,21.21,0.49,17.785,9.6875,16.73,6.33,0.1775,38.7125,0.3675,3.6125,,61.4675,0.82,130.4475,,,38.7,Good,Nagpur
13.0325,22.8225,1.05,21.3875,12.0125,18.495,7.08,0.1725,31.7625,0.3875,3.285,,66.3275,0.5175,170.6275,,,31.8,Good,Nagpur
10.7225,21.9125,0.885,28.195,15.4175,20.87,9.18,0.2775,25.85,0.535,3.52,,67.3325,0.565,242.7125,117.4,,35.2,Good,Nagpur
17.2825,29.9125,1.6425,31.115,17.54,20.4025,27.0925,0.29,36.8525,0.74,3.82,,58.41,0.4875,248.785,159.225,,38.9,Good,Nagpur
16.925,36.8225,2.81,36.235,21.1875,21.0875,57.1175,0.28,41.48,0.845,4.875,,50.375,0.6525,203.8625,336.025,,72.0,Satisfactory,Nagpur
21.1475,30.43,5.585,39.44,25.085,21.895,66.2825,0.3625,46.6625,1.2825,7.71,,44.26,0.905,185.665,524.6,,83.2,Satisfactory,Nagpur
18.265,38.135,5.3875,40.4775,25.47,23.7825,44.7825,0.475,56.005,2.1225,10.7025,,39.46,0.9225,183.625,648.625,,56.9,Satisfactory,Nagpur
25.625,30.795,4.27,46.4525,27.68,24.3725,28.0475,0.595,67.445,2.555,14.4975,,36.4925,0.92,177.1075,723.1,,68.1,Satisfactory,Nagpur
24.8625,28.8125,3.82,42.5925,25.27,22.8575,23.18,0.585,78.235,2.055,11.8,,32.6725,0.895,184.2425,756.725,,78.7,Satisfactory,Nagpur
27.575,33.815,5.675,50.71,30.995,23.9725,25.4375,0.6625,74.2075,2.04,11.3325,,27.7,0.9125,190.155,718.425,,74.7,Satisfactory,Nagpur
15.53,30.2425,4.2025,42.6475,25.6225,21.4525,12.8225,0.59,77.325,1.8475,10.645,,24.995,0.87,191.4,645.125,,77.8,Satisfactory,Nagpur
13.86,33.985,2.8175,41.29,23.7025,20.17,5.4625,0.61,77.74,2.04,10.7375,,23.585,0.7675,183.985,525.0,,78.2,Satisfactory,Nagpur
24.13,34.4475,4.5525,51.1225,30.2225,20.845,5.115,0.6325,71.1925,1.8425,13.5275,,23.285,0.8975,173.5175,420.0,,71.8,Satisfactory,Nagpur
19.9525,26.54,7.7425,77.5375,46.65,25.89,6.9375,0.9325,57.725,1.9025,14.9125,,26.41,0.98,199.1175,420.0,,97.0,Satisfactory,Nagpur
18.2525,32.3375,7.1275,94.075,54.725,28.635,8.23,1.0775,39.65,2.2175,15.0825,,40.8225,1.3,209.1775,407.36057,,114.9,Moderate,Nagpur
29.98,74.76,0.455,28.565,14.985,18.3675,5.2375,0.28,50.755,0.8675,6.17,,75.1625,1.0825,103.825,387.1375,,75.3,Satisfactory,Nagpur
44.3275,93.645,1.5725,48.2875,26.48,22.09,6.075,0.375,31.265,1.665,11.3025,,82.1775,0.915,192.2775,366.91443,,93.8,Satisfactory,Nagpur
47.1275,73.16,2.775,39.96,23.0325,21.38,4.335,0.245,36.37,1.2775,9.815,,82.2025,1.24,118.9225,346.69135,,79.0,Satisfactory,Nagpur
34.08,55.765,4.1425,43.0675,25.7025,22.045,4.3825,0.295,38.4825,1.715,11.9075,,66.0975,1.0525,164.355,326.46826,,57.7,Satisfactory,Nagpur
24.3575,31.41,1.2625,27.1275,15.175,18.455,3.0675,0.15,46.7525,0.6225,4.9925,,59.9475,0.9175,159.5675,306.24518,,46.8,Good,Nagpur
13.285,22.08,1.0425,23.84,13.27,18.0875,1.9025,0.19,48.845,0.3475,2.7225,,58.615,0.74,170.0775,,,48.8,Good,Nagpur
9.2825,12.49,0.7025,23.7825,12.935,17.7775,0.7925,0.13,44.2025,0.37,2.5,,59.725,0.345,209.2325,,,44.2,Good,Nagpur
11.8775,6.725,1.4325,18.31,10.7175,18.045,2.3775,0.155,38.2125,0.6075,2.88,,69.5725,0.2875,112.9725,,,38.2,Good,Nagpur
7.06,8.465,1.3975,21.59,12.405,19.415,4.735,0.21,33.8875,0.91,3.625,,70.04,0.6175,173.4525,,,33.9,Good,Nagpur
8.2225,20.7475,1.4175,26.435,14.945,19.605,2.7975,0.145,29.47,1.1225,3.34,,71.7825,0.41,205.8275,,,33.0,Good,Nagpur
11.935,19.3,1.1875,31.5725,17.44,20.2325,2.23,0.155,26.38,0.59,2.8,,73.0725,0.4425,182.505,,,39.5,Good,Nagpur
7.7,12.6175,1.5825,25.8425,14.7675,20.1,8.0275,0.245,32.4575,0.59,2.8,,73.1775,0.32,201.4875,157.1,,32.5,Good,Nagpur
8.1075,16.155,1.81,29.0625,16.6175,19.465,23.425,0.315,40.01,0.615,3.159375,,68.4825,0.7275,184.655,197.35,,40.0,Good,Nagpur
15.8625,28.0925,3.24,35.08,20.9275,21.3525,18.38,0.385,41.7325,0.655,3.734375,,64.3925,0.725,185.76,365.15,,43.8,Good,Nagpur
17.765,31.07,4.905,32.7975,21.0675,21.4425,15.5225,0.4075,51.4225,0.695,4.309375,,58.0025,0.875,181.2875,533.925,,52.4,Satisfactory,Nagpur
14.61,22.61,5.4975,37.665,20.7,23.22,15.5,0.52,53.65,0.735,4.884375,,53.295,1.01,176.69,646.35,,54.6,Satisfactory,Nagpur
18.9925,22.4425,7.7325,53.53,24.0475,24.6525,36.4675,0.5675,54.59,1.1325,7.5425,,46.7375,0.9425,178.0025,739.85,,67.6,Satisfactory,Nagpur
16.23,24.57,5.82,53.135,32.4275,27.72,78.275,0.6925,61.005,2.2175,14.805,,42.6125,0.785,181.25,726.8,,97.9,Satisfactory,Nagpur
27.2975,30.7975,4.39,46.395,27.755,24.1975,12.7625,0.6375,71.5425,2.05,14.6925,,37.1075,0.8725,186.44,657.6,,72.1,Satisfactory,Nagpur
29.7025,22.67,4.1875,48.3,28.565,24.9325,9.31,0.61,72.865,1.94,13.7925,,33.585,0.725,196.5,666.725,,73.4,Satisfactory,Nagpur
24.69,17.27,4.57,50.82,30.2125,25.5425,23.78,0.5875,77.1925,1.5475,10.38,,31.255,0.775,165.89,534.95,,77.6,Satisfactory,Nagpur
17.175,31.81,4.9725,59.5475,35.1,24.98,35.15,0.7025,72.7725,1.8475,10.475,,29.5,0.93,179.7175,385.225,,74.9,Satisfactory,Nagpur
25.5075,39.2675,5.1475,66.2475,38.6925,26.1625,21.5125,0.7925,69.6675,1.79,10.865,,30.81,0.8125,180.3175,266.8,,83.2,Satisfactory,Nagpur
32.3625,44.4775,7.9775,96.4,56.565,30.905,7.245,1.0125,50.6575,2.3475,13.6975,,35.11,0.805,180.2175,266.8,,117.2,Moderate,Nagpur
23.045,58.76,3.285,66.1775,36.9875,24.555,6.675,0.82,55.0275,3.225,19.0875,,38.555,0.7425,215.6225,257.27917,,83.1,Satisfactory,Nagpur
27.1175,53.5425,1.2775,36.885,20.1975,19.33,15.1675,0.4675,56.3425,2.815,15.99,,41.745,0.665,320.785,242.04584,,57.2,Satisfactory,Nagpur
43.7525,49.4075,0.775,51.0075,27.24,19.745,33.9525,0.3875,46.885,0.6725,4.46,,44.785,0.6375,295.59,226.8125,,73.5,Satisfactory,Nagpur
36.2925,50.455,0.895,34.445,18.65,17.14,4.655,0.3125,52.58,0.66,4.27,,44.34,0.885,265.2925,211.57916,,61.3,Satisfactory,Nagpur
26.7225,43.6725,0.6275,15.82,8.7625,13.205,2.28,0.2075,65.61,0.3175,2.1625,,43.6675,1.185,291.21,196.34584,,66.3,Satisfactory,Nagpur
22.2875,34.885,0.7975,17.41,9.725,13.2425,1.6575,0.225,61.2425,0.3125,2.1325,,43.76,1.1,265.21,181.1125,,62.0,Satisfactory,Nagpur
12.235,30.6775,0.88,19.225,10.7225,12.785,1.5925,0.205,55.23,0.36,1.93,,46.1925,0.76,214.6325,,,56.1,Satisfactory,Nagpur
10.515,24.0975,0.9975,19.8175,11.1575,12.775,0.7425,0.1875,50.7775,0.22,1.46,,48.4725,0.2225,131.4175,,,51.8,Satisfactory,Nagpur
15.12,17.7475,1.075,18.5825,10.57,13.1025,0.625,0.18,51.5375,0.2475,1.71,,52.1,0.56,283.47,,,52.5,Satisfactory,Nagpur
16.5675,11.47,0.3375,15.9375,8.5825,12.5425,0.8975,0.18,52.535,0.2425,1.7825,,54.195,0.5325,233.2025,,,53.5,Satisfactory,Nagpur
22.8025,13.5325,0.815,24.1725,13.2575,14.52,2.775,0.2225,43.8,0.475,1.925,,55.36,0.7,101.9625,,,43.8,Good,Nagpur
18.98,11.9625,1.7025,41.585,23.095,17.3375,6.6825,0.3975,33.5425,1.315,3.8675,,54.9025,0.61,131.9025,84.0,,52.9,Satisfactory,Nagpur
27.9675,21.275,2.54,47.89,27.0475,18.4675,6.6725,0.5375,34.3,2.235,7.8975,,50.24,0.5425,148.675,133.375,,60.7,Satisfactory,Nagpur
29.515,32.45,2.8325,40.45,23.37,17.8125,6.535,0.515,53.825,3.0925,9.4325,,42.995,0.645,178.6925,326.425,,54.7,Satisfactory,Nagpur
24.24,46.545,3.1225,38.765,22.7375,16.805,8.11,0.4875,66.7175,1.6825,6.895,,34.435,0.775,162.5475,489.775,,67.4,Satisfactory,Nagpur
20.0025,37.6275,4.965,45.455,27.7175,17.24,9.8825,0.6,67.55,1.2625,6.7425,,30.355,0.78,181.1375,604.1,,68.2,Satisfactory,Nagpur
