PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AQI,AQI_Category,City
128.25,190.25,2.725,34.45,20.55,27.925,23.575,1.0975,55.225,,,16.275,81.0,0.425,157.0,11.25,707.0,307.3,Very Poor,bhopal
131.75,213.25,2.675,34.225,20.4,28.375,21.175,1.115,58.05,,,16.0,82.25,0.575,159.5,10.25,707.0,309.9,Very Poor,bhopal
136.75,206.25,2.675,30.55,18.425,27.15,23.175,1.2625,52.95,,,16.075,83.25,0.45,147.75,30.0,707.0,313.8,Very Poor,bhopal
134.0,209.5,3.9,32.325,20.375,29.225,37.025,1.47,56.175,,,17.925,77.75,0.75,153.25,222.0,707.0,311.7,Very Poor,bhopal
154.0,234.25,4.25,33.4,21.2,29.9,32.95,1.5975,62.725,,,20.6,68.75,0.925,154.75,465.75,707.0,326.9,Very Poor,bhopal
142.25,222.75,3.95,31.575,19.975,27.075,31.7,1.4825,92.2,,,22.875,58.0,1.15,159.0,508.0,707.0,317.9,Very Poor,bhopal
111.25,192.5,3.05,27.375,17.025,23.975,38.95,1.2575,116.95,,,24.6,51.5,1.0,156.5,426.0,707.0,271.1,Poor,bhopal
92.5,180.5,2.75,30.475,18.425,22.15,44.525,1.22,131.8,,,25.025,49.75,1.25,234.75,385.25,707.0,209.2,Poor,bhopal
73.25,157.25,3.775,31.25,19.675,16.325,23.15,1.145,108.325,,,25.225,47.25,1.375,268.75,384.75,707.25,144.7,Moderate,bhopal
55.5,127.75,3.5,30.175,18.875,16.4,19.7,1.225,108.675,,,25.925,46.5,1.225,250.5,387.5,709.0,119.3,Moderate,bhopal
57.0,135.5,2.85,36.0,21.475,16.3,22.175,1.4575,107.2,,,26.375,47.0,1.025,253.25,412.0,709.0,124.4,Moderate,bhopal
69.0,172.75,4.225,47.2,28.5,17.375,23.575,1.58,84.4,,,25.05,50.5,1.1,274.75,173.0,709.0,149.0,Moderate,bhopal
79.0,211.75,6.975,65.15,40.3,16.975,21.775,2.2475,52.775,,,23.25,56.0,0.65,310.75,14.75,709.0,174.8,Moderate,bhopal
87.75,232.0,19.275,94.25,65.825,18.1,19.75,3.165,21.825,,,21.975,61.0,0.4,292.25,13.0,709.0,192.6,Moderate,bhopal
109.0,259.0,19.625,97.025,67.575,22.175,17.65,3.1725,20.8,,,21.25,65.25,0.325,309.75,10.0,709.0,263.7,Poor,bhopal
